longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.09107056811759,34.87038133174913,17.580304787016647,16388.022792932952,629.0947780361021,26917.83247719087,853.9460769477224,4.005585358455383,NEAR BAY,146804.26867071842
-117.22435638157718,38.16926918375742,36.00268703099097,26207.638233544472,1150.6532834050715,14894.421557536683,317.9025375577063,7.5037046362372815,ISLAND,421420.0900410373
-123.83412171072143,41.811861780274235,4.551698556282693,10410.943446213203,6417.697694608469,19790.861643519573,3755.421328699272,13.359057322299908,NEAR OCEAN,494187.06380268664
-118.87906941700719,38.318135270166685,9.918953295973928,6381.371517129249,2887.2290163361145,738.2574670516669,328.0011552049038,5.986039934398381,INLAND,300596.2655665846
-121.73504224802062,34.5980358106416,44.642600204195105,6420.183645620515,3457.6346105161024,1207.9925061402896,5018.801984519364,11.371023328361378,<1H OCEAN,175121.93675000267
-117.5482720959055,38.340057030996114,12.58615740819926,2821.5368418344997,5678.6468182631625,15605.556767296084,3072.119845460885,1.9038715993146698,NEAR BAY,229354.68272002428
-122.25633570995008,37.399853797158556,43.68909738738994,7427.4969026399185,6471.20228428898,28583.483546327217,3162.518739864621,7.402822181190396,NEAR OCEAN,126558.64732262405
-117.09062261897535,39.79845395151143,15.243080511174933,26569.44696078875,3788.0612062910855,30983.70503812866,3370.005451765453,14.879449035694666,<1H OCEAN,392849.2755008386
-120.13264653699463,33.06980638826958,33.78697741299409,35267.861092516636,5281.267362966071,3037.469746144621,1025.7114241309582,11.671348140488886,ISLAND,398063.3080202456
-114.63270011263265,39.61027902502028,36.40167924900138,32565.39917227529,2125.7897171640525,18844.093484229496,1186.9441283838107,3.5526630823888885,ISLAND,443804.4465721225
-122.62479055854007,37.4126657867611,27.1453924103977,27406.002126359614,1988.029979449945,31963.29933071563,1913.585119915155,7.770901368619705,NEAR OCEAN,61971.15361845375
-120.58933648949741,41.629920038589944,16.570844511533295,4419.053672717285,2618.1714827436467,13580.882485662829,3561.3849985152865,3.887559072904215,ISLAND,302891.60373187065
-122.86526478759411,35.41872166038686,11.844863194925903,11568.9194769454,4371.6247001160455,29035.315402498614,1261.496537865347,6.438633445306384,INLAND,146414.94545443298
-114.75306381721437,38.32621893133948,2.6926570826837373,12393.655399148114,4434.563788468887,4681.9468170170685,698.8740310724341,11.81121834415699,NEAR OCEAN,203397.3569715607
-115.22660646619019,41.320281055100175,16.501266463276913,9999.777942012053,2049.741085786781,32739.00095490395,5820.731201624175,11.682759821710853,ISLAND,403230.02687892836
-121.42058372284845,33.025097279906795,34.31130231709543,20601.196377069504,866.7312969639498,26300.561843642998,132.86890704292784,3.8074554795845845,NEAR BAY,136415.14356267327
-117.4001595396582,41.37228487236451,48.85354574087262,21423.081487557145,4110.94327076934,32946.8797443632,4816.3817346107935,13.872238113245473,ISLAND,337253.7877614903
-115.82777799798784,38.87885722300813,45.43142859541565,14276.725234894066,834.9897783647806,23682.57332263707,4728.422862300557,9.092238650089989,INLAND,344554.78605061915
-118.44799188400538,32.67837059105172,40.06930360330043,14152.858771139969,3760.622810982416,12721.047408183947,1783.987468956731,6.008902218949211,<1H OCEAN,479342.2617060353
-118.70349421643994,35.00963566946816,41.210814505918236,33142.56680504744,4507.550410237952,32836.52649484771,814.6240694278731,7.778065921322479,<1H OCEAN,398822.41783802165
-121.58147709099548,39.081720886452814,34.91423007727576,31572.135347090785,4554.274115067541,9647.01047049232,874.6262515858351,9.273533174847284,ISLAND,411635.816219162
-123.068972321941,32.67350601468772,14.274629735866153,12313.217675566464,4897.815247176719,11628.041754594453,4184.8922718059175,8.618412711763888,<1H OCEAN,289220.3370580521
-115.02784242046673,37.82170460176273,47.26694656599732,36551.710178042624,5673.713380755254,24529.192204806906,3857.1967399259556,7.552873015274584,ISLAND,134051.3632230668
-114.9958194283667,35.45883056952957,35.20734790719754,38112.695050066235,3250.23348877916,26786.774534489945,4696.6912998340695,7.821525659296301,INLAND,241503.51457325823
-117.66898542726732,38.20915517767477,29.582472180002437,13071.048196117574,4746.889482752683,32529.333724268836,5624.949553222229,3.0579727012043496,<1H OCEAN,297270.3080803192
-120.609702089513,32.457420338125125,6.660462929887535,14178.289101824608,4025.003607142573,7170.4699097401635,4151.872252236285,12.284627112417851,NEAR BAY,355288.6632711705
-120.50790425387339,40.71536806152376,23.799832734127698,20226.35486857151,1213.972968745139,27930.53723856718,935.9533677721093,8.355524639144722,ISLAND,323469.10032436723
-116.7404432112976,41.73488969177397,24.47827183129824,37644.950259721874,167.9570020062837,25849.896230733528,1461.4122579756986,2.4006579947181947,<1H OCEAN,227290.0230127596
-115.02889740047422,41.68877855285692,45.09274408565617,35053.024686826175,1850.2344655143925,2235.6180852071648,5053.320191507814,11.60927797295028,INLAND,169390.89814812865
-115.12913575734882,39.49651831742925,28.879059229577212,4104.513367418424,2880.2760574881886,13554.648272933613,1256.6271489294172,14.020437686471587,INLAND,125703.8794416574
-116.20124454142376,33.30086240130632,20.40042799749089,15710.444269370106,4011.5715328418373,9898.94270073227,436.061379409934,14.23595003893595,NEAR BAY,362230.42382251984
-117.57968353845712,39.582631959290225,50.81681675404363,22135.740847611374,5524.885688940331,10659.251381118002,4219.977044199461,5.8507571199620045,INLAND,340429.40344061825
-123.15860035004951,32.245869164588015,6.6467502596421,20126.292637116498,1276.4009128733705,34403.19194377586,2415.755606585362,2.4649946666309335,INLAND,359317.609591013
-122.38371285905386,32.221235515289976,22.549969843909174,7756.1349913398335,816.9480845502027,22498.281139557035,5520.320275222875,8.016794586179444,<1H OCEAN,217637.3537612577
-115.01445811472921,35.23610219149541,3.1432584337416696,34352.95321318385,6262.656178635654,25119.512494299106,3901.8801714908755,2.1328338255637,ISLAND,168083.52015683526
-117.9357094034041,36.88643190404666,38.73511015911345,27078.2774383075,703.1815913872698,34181.68745311337,543.4234477721728,14.04281756843295,NEAR OCEAN,391874.5979064164
-123.9080294838337,39.70407417807793,47.821904162156684,33516.65917732244,3110.713464626622,13203.930780669982,5687.191546954711,3.1619045966496166,INLAND,398141.32777490036
-122.98528457133968,38.83295376606505,15.281903807074961,34350.85364542019,3806.578673427669,28065.00037534285,1552.0850245778352,4.165104969291879,INLAND,255027.3682850783
-117.36498230891944,36.459027063767486,44.77542551675516,29934.73743492226,3519.392361477441,15210.280122767424,2023.9377299473083,6.396229639832071,NEAR OCEAN,325356.83814529586
-123.94938416153781,34.73626666281666,15.903129753556787,17569.545628786193,560.1229885570979,30434.069912508847,2414.1602216875685,6.055884794107324,INLAND,218083.84890428354
-122.39191948582501,41.97124500157711,47.44927824383968,24422.64910710695,371.61791410952225,6325.471973271678,308.2945541294752,12.02261193976939,<1H OCEAN,365876.24005391303
-118.51266210633413,36.26181302235973,39.45205708343598,6416.295513977487,686.5367950692709,33169.173138718594,2979.5960179613985,7.116593897988954,<1H OCEAN,426074.7184915421
-117.08104802307307,36.51387024329676,42.05024561891337,26946.469408161356,3806.734357488109,7659.353479255556,740.7876279606782,2.976139770048385,NEAR OCEAN,359704.97480104223
-117.480387404974,33.63623821191669,1.9183343356231795,7171.771723059751,3538.697424735453,11419.73908281166,2406.4209898034223,4.374543484548075,INLAND,280662.1820812114
-121.7573069053944,39.948095487499295,50.103328210775324,27758.59572122525,1520.0814074468008,26467.459617034998,2104.9080181645136,7.882144085219069,INLAND,256396.08177156665
-116.87820778652464,38.93682225781489,38.060220595586486,9185.467233837238,4145.894147854499,13783.248689364538,4637.267660475593,2.638081802678956,ISLAND,339043.8429390849
-121.627509125032,34.2076961278876,16.5423058646928,4703.816903408499,5330.618695859665,21288.573552695332,4819.219899284754,9.369007296867204,INLAND,355914.9012205986
-120.74600301840732,32.82381045615843,43.29912790780119,6613.049036738012,271.2216600430129,15561.738816926789,921.323881452139,8.703335944991617,<1H OCEAN,301428.2495860426
-116.53508594881976,38.80499302074713,15.357581119161427,81.68142449237257,3238.3465031187275,25983.720688331094,2199.940573087978,10.863183587542736,NEAR BAY,331224.0237983277
-117.50367100952785,38.545112142811355,45.51044581787252,28750.147234905504,4480.828368255384,7993.908839144274,2240.7456130299583,14.096716923000832,NEAR BAY,93464.9071225395
-115.50776589505821,34.73259526998209,6.741599911008787,29296.577160237048,1640.7752140258963,2048.8541793289846,909.3112531725742,13.727691135966758,NEAR BAY,478294.482264047
-117.42387107699656,41.5086356225041,36.88798485050059,20598.30412983055,2001.203113500176,10499.629123364899,4790.9225768020915,14.218096461998055,NEAR BAY,405847.8786794153
-118.31691396664529,33.510578917809,28.575622308890427,6456.189316613237,3989.0327315280056,16602.380344400455,4243.662741684204,4.048376156843664,INLAND,218267.5413680527
-123.06325232171908,36.32334801042602,5.923257979967482,3344.0063917525686,5836.681472090846,5883.197766587172,1143.1003359959113,2.407696946270642,INLAND,303265.6749291335
-120.32284196940566,41.43615920167599,13.336585241200789,767.1203995586058,5264.698807548543,12419.840746104635,2200.9647296542007,4.883012157198503,ISLAND,71296.0385613896
-121.34797632318275,36.19727316926122,1.6326058501430543,6631.595582254898,3790.7632939281934,14001.205691220017,635.7243441142288,13.478735005111561,INLAND,68552.51629957717
-121.56010356620916,38.385259476640854,24.907166238689797,35634.4396882559,4746.710943704363,2011.5423535585094,3769.611375961171,14.594775382040579,NEAR BAY,162859.25080038322
-114.26989445247554,35.97594397962794,16.36452829876002,9662.990594383868,2371.9812338804836,20417.003764702607,729.1101753671694,12.960211790521901,NEAR OCEAN,360365.73906408047
-120.06902275333239,34.7421520234867,31.5162316991857,14172.144546034191,4166.634967113827,30952.366948711147,5915.619077580882,2.095256956349382,NEAR OCEAN,433466.48651000526
-115.07953444822887,41.839776479598285,16.159128193139477,4215.608688284365,3030.7141607379926,5313.546724617976,4684.311766052486,14.237705971867001,<1H OCEAN,301633.6459909318
-117.68861374002736,36.09334006315043,16.29587468685622,8896.007467317315,1235.3949508376884,20924.487045012786,2342.0410589543862,6.638691396586397,<1H OCEAN,289459.7328120586
-116.05188696458352,40.94099203679134,38.90285313531177,20769.944382066646,4561.597041928295,23266.877954264888,3471.805029743847,0.6349992160541283,INLAND,231039.29020615967
-118.97362906894809,34.29954605891086,3.4552846348960258,24310.89181845991,3617.463678129994,14678.455810633834,5468.139555482236,6.914709240848807,NEAR OCEAN,122719.08018110953
-118.23096115373642,34.131047040250834,47.04764475479135,9815.60186202011,2331.6816611163904,24539.312264987355,3325.041583094561,1.16800296029428,NEAR BAY,103259.34559696438
-119.07482306181136,32.31134082884511,44.465457593950255,2311.170904686238,5923.793396321021,14377.371827554949,1047.8164199013331,8.386229856836206,NEAR BAY,392305.89254943473
-122.04757012201955,38.51666825375885,35.05803884454673,15642.532699357691,137.0508317559395,17663.791167346288,2272.8414301313746,5.409033397837244,NEAR BAY,467376.598083459
-116.77547884738495,35.68526343723761,31.2543000754766,9369.666430311512,2053.2097099704747,260.334500271281,5059.026045313442,7.364806537113707,INLAND,256227.4473738229
-121.19227637559145,40.64358249839637,46.507427405122264,8783.717821345617,370.672204156925,24211.128834371706,3865.6338829217175,9.390970230775197,INLAND,346750.5464220372
-123.75684033568547,36.73209906691557,10.451839155964437,38394.59238293278,4982.661028124355,23148.00973502852,3904.695581618468,13.097615889358394,ISLAND,461505.94289642357
-117.54527704092833,41.681934279147214,5.027427271732259,24652.786836057112,4563.996344285538,1346.9155037900807,5201.062092645247,10.097572858842964,NEAR BAY,90551.13482036504
-122.22889320592951,33.85525515703121,13.215018665386443,22276.02396999749,2154.4580695673244,12890.649008507473,5363.944371717565,6.79370859293362,NEAR BAY,396716.65390356345
-114.59541415647085,40.68623167955611,41.5234922137097,16632.17259072583,4392.133201443768,34266.17733218598,5518.835638104838,12.381703878220293,INLAND,327567.5979690088
-114.46071422997413,39.765968527917416,2.7681836030506495,17158.91544853891,2574.196033047478,14727.517480213883,570.0003103256835,13.630940994810418,INLAND,319386.7304734376
-114.85135609779552,39.70921844644052,30.72314858925797,21637.118343515558,4915.893390454401,17569.583343399063,3265.2118857766422,2.2365195132668596,ISLAND,181643.1928167064
-120.29841299744555,40.44783228116888,51.76731332575681,27857.799421830216,2952.739624125853,31847.82574511567,4443.316617788693,8.213028174515475,ISLAND,357752.0096499546
-123.84543383471133,39.61023990942999,44.64050078571451,28086.439555080815,2680.405951177994,25105.013869673876,4541.804143916956,4.62542341626544,<1H OCEAN,407658.98966934945
-114.71681437412275,38.262203216314155,27.593730141223062,6869.412920402572,6075.809720758468,20373.708378954452,3640.6904956180533,1.1823873692157374,NEAR OCEAN,100786.17422466373
-119.71815851682686,33.31244877682388,4.24568637361876,20005.509857560926,1631.4632701896608,27923.770432893514,1001.5572237668613,10.193927079152788,NEAR BAY,290084.6439414427
-114.3334518095633,32.32526179491252,43.400049233671204,16479.49988517401,783.7872626376787,30253.226227159696,4784.725903096044,13.010176273158772,NEAR BAY,95569.33144433436
-114.36380022910747,41.20847847815687,31.547903917037736,34821.33759684283,3799.9456930732185,15992.711846589129,4320.947889756159,2.862088489922214,ISLAND,442658.30868394003
-115.4699054453264,38.16650314520738,6.861582850037909,25257.49401089262,6300.622458034879,16630.367447519442,517.7284935226687,12.279998035546557,ISLAND,278436.5251953563
-121.05551107930414,39.96537290976176,5.786721525991166,21301.09764850644,2456.577050012986,13513.624595007297,2783.3951382215832,12.874238136285653,<1H OCEAN,413584.56016734085
-120.14902271398074,36.8152235151255,47.39096779126621,4617.554897872337,404.1769268234511,33834.814782226065,1044.6904197312997,13.757936418664011,NEAR OCEAN,215638.53694979643
-115.48863328483144,33.173081889623944,35.129213409842,24226.30429715781,2206.144932244879,24401.727401399392,2025.5247972321183,4.3466337917477595,<1H OCEAN,106285.20206734643
-120.83077994843723,33.25185792202551,43.293626765154535,4689.921819397977,3289.0498214228105,2915.557648083906,109.46847214190691,13.607319445253394,NEAR OCEAN,68674.68697357016
-122.30507253313908,38.85565287228971,45.82792391439563,13489.588609478951,1053.3376201027568,30203.997937085707,2402.578880596139,5.149609943678268,NEAR BAY,176679.32934756897
-118.4319873754165,36.303058948994625,30.160389954464435,5715.3929086436465,4278.006315149142,16821.156249446874,3299.7116500161064,8.50890119510479,<1H OCEAN,159905.16516383534
-114.63845225839219,34.00524726700337,27.389763939507105,27683.561733680708,6485.373279177294,2409.180463067794,3717.8759743696937,1.232358327068091,ISLAND,302158.38830898283
-117.03970203325026,36.91594546741437,22.9517979263705,8251.672049218432,2936.8548544034034,19241.454778950396,3981.2785804271316,1.1362757813467823,<1H OCEAN,59782.47712866831
-118.29938829910635,32.64208937075134,17.164275977347085,15675.591208774664,2306.380890189652,14602.498271312645,5017.911587301657,10.945411584616942,<1H OCEAN,284256.744934628
-123.02823506229231,37.81971401914399,23.1643940037943,35827.19975519591,2605.1763802571986,30721.59592197728,1293.5619807471044,6.94495968067797,NEAR BAY,226297.28390540142
-117.8499277330083,34.68993404435098,40.46786244223797,8174.246703192014,749.3350133904122,7142.19914251773,723.7704528083692,4.216239442853654,ISLAND,309705.021461499
-114.09946149895737,39.97559100637188,31.69809498177171,20313.186948223247,5741.395135669029,28926.781938397926,5109.371494215656,3.260995692361198,ISLAND,366087.8876676641
-122.59915984763477,35.103619589235734,46.518687787697154,16772.027903318547,2696.9519352332663,19520.43112541729,940.5202765410066,10.214325617458663,INLAND,335341.37528592756
-118.81670347636263,36.552201490818014,23.612380733338576,726.9253937470978,2517.8963998500435,1914.1967815617763,5848.585727935835,0.5058223883674282,INLAND,493089.96621801483
-115.22626928072044,32.116205399081004,31.961568514656456,31710.739026685365,4288.3270837751525,34014.670010487986,5055.386838162423,12.185421953354385,INLAND,112219.40474459197
-116.59231382245795,32.72446887794559,33.196685207691424,2763.6981607713597,2873.775202631372,17942.995697879687,3005.7587587317053,1.6491192888839679,NEAR BAY,243381.65401840032
-117.02984259004732,35.92493556406685,31.1765552776226,18971.25232903619,4213.869313782191,10182.817267542692,5888.54712810723,3.276599416167732,<1H OCEAN,241173.83148949002
-116.97515916012891,36.79938834717124,36.834322427361336,22428.01044096812,400.339439559988,16430.831249098064,585.1629979189173,6.100427731836799,ISLAND,237673.9416663143
-120.40508848780244,38.000205481193035,13.10910688711512,25137.801411670254,5289.3880108507565,30025.44884976156,1819.0915012894347,7.530451725883502,ISLAND,348709.27641920076
-121.06408155735507,34.91662578709303,27.130552654835324,27545.887909056408,6113.335189763237,10673.694644104067,3829.708265828628,5.647429179302157,<1H OCEAN,270422.62724602513
-115.90638844521486,38.94981886126543,6.315464943225731,10132.388796141558,4217.326244649849,6746.095847845051,2100.6912039705994,5.1503263922722615,ISLAND,282844.65191583335
-115.8988660532082,40.60122397189205,20.61007770988544,401.131108784658,6204.723971653411,4520.1064288400585,5570.3069393327705,14.476782175061233,<1H OCEAN,244560.19646604412
-115.32927681419896,39.798509888933495,25.871020499684484,28938.29960687177,985.1586110903914,10427.185365462223,394.6909029787276,9.802905378029216,NEAR BAY,496264.7574583531
-114.8675944744353,32.39618825348357,34.263437236819094,21427.192660704448,3103.7278154328187,27302.3429021404,3296.9215805337262,0.839777852827129,NEAR BAY,467402.606968569
-118.88657601139062,36.80506947257829,49.47708368189638,33445.035892883534,3912.1419639114615,16508.507902738573,3545.6067381032917,6.737550672442541,NEAR BAY,188475.88521396692
-118.984837053128,33.04930178418175,31.63320439396615,32855.89173930197,3781.7064715902925,7964.1736844628185,3916.7160145395674,13.187626146287569,<1H OCEAN,100217.26614500023
-116.01704821033225,34.42045015862527,38.92328972500455,33733.36005917975,2610.100102299692,5818.976431342393,1534.7416737675549,4.871114702954685,<1H OCEAN,427894.1258173713
-117.50036069222234,41.86662593267147,26.81956903425534,19404.81620986165,2198.210576471333,11647.533489433737,2188.033998691667,1.8710669992286295,NEAR OCEAN,498726.613141576
-116.98033122742297,33.424955429015135,33.339305600192894,13346.468576682952,825.2293225551718,32897.53327788115,5062.239497460201,11.496579188053808,ISLAND,181674.0023178405
-116.042073305639,36.98888153451356,4.617543022822445,31662.744987249618,2546.934186204246,12007.905860513083,1170.4616710519888,9.287200563073178,ISLAND,211003.21662879482
-115.09994658182434,38.18155734318119,13.973970622934196,18052.86193294414,1058.1326373705479,34584.37828618437,4961.380215192999,8.769531363484306,NEAR OCEAN,473734.93166834133
-120.62004843148465,39.024649705441036,19.454507753462075,7339.320971744573,4773.642531522927,16984.61026042017,3376.3698819935516,1.276860114307415,NEAR OCEAN,370008.28310139047
-120.24417047360056,37.59648683486914,25.09716110533219,34199.25083441985,1358.1922497793403,6273.19964840041,4573.3628796532985,2.537235642035001,NEAR BAY,183037.24930083627
-123.06018060159131,32.09770847419183,3.3280860206215706,35302.62995114035,381.6159190441855,31190.22979249745,4281.930590214566,9.52696624509015,NEAR OCEAN,311470.9210777618
-118.21719859003827,35.26461308243992,8.141228975219203,18653.457626094525,3590.827529674206,16114.056993599537,1245.8614608138892,3.5134457011531195,<1H OCEAN,474903.31071391527
-123.64057726203258,37.17711643384712,15.117529697356595,3029.837692936879,3869.398032943391,24839.36800862784,3413.3076058668034,7.809016156352152,INLAND,415315.89812560036
-119.3440198186754,32.87866499144833,50.548167235953585,15514.267944497416,5667.562985262005,34429.95427757069,5206.471193677749,8.400784447426204,<1H OCEAN,383824.72117789683
-118.57355365292423,35.50626931209181,17.89869736225559,32141.899303185208,3750.8034991025143,1758.98673514813,2593.2653045747743,4.610854258928621,NEAR OCEAN,381648.34027716005
-121.13458747871715,32.33203108791366,25.58409396371621,36071.15759379206,2246.280068348674,3387.019508885487,5799.578030569677,14.252164755351647,ISLAND,130109.14593152165
-118.0916673943099,32.78578497155021,11.00098334965804,8140.502754418838,5219.774218039557,25216.82458097208,2713.8383855102065,12.71572954911584,<1H OCEAN,421106.5576525714
-123.6949975006095,35.96923276201596,32.149783624864185,2680.8105337868105,3512.2725268250497,9866.029640331633,857.5710343706402,10.974415860675578,ISLAND,174253.38459955616
-123.62651811250785,33.327157540430605,15.314843991314689,35094.26342440728,516.2425698181152,6452.995989062617,2337.2186457859616,1.6309110629364318,<1H OCEAN,468664.9960556883
-115.77399439340341,37.67540848261558,11.556621500359766,15577.418749277054,3678.46279147579,1380.5477080510732,5710.2627359368325,2.038885279980782,ISLAND,214087.99595620233
-120.39809358588737,38.894649691372656,27.345204050744933,21671.355048773996,5902.2125266953835,767.5693793811046,1919.0053751897856,7.645329515041857,<1H OCEAN,435947.1786690154
-122.72939487348116,40.005866991090826,1.2807957571814619,38722.69635040626,2576.635753112935,27107.67265238332,5208.72086104251,2.830343563269292,ISLAND,169805.07253301062
-118.77756739945195,34.0015024424481,1.3908656651104918,2664.455987113086,1926.8213865468006,4707.7666576521415,5287.622839409657,14.684849221177375,INLAND,281537.1214620082
-116.30006446901389,33.6748258225907,12.172509264194746,25933.42366206892,933.4080011601123,16371.818397142368,2101.7689594674343,2.798543393397437,NEAR BAY,98098.38297007725
-121.84178972503157,33.045678403344006,2.872789487541878,2966.068692149533,985.2444470578872,21207.570840836368,500.4626906457421,7.568283614227623,<1H OCEAN,347053.5063482783
-117.77109524181,38.36430249543637,6.50931346066526,15020.006200803082,2813.581876737481,14994.027964507912,4347.6228970437505,5.779755324201829,INLAND,426235.67382507725
-123.14652535006232,39.06475726486901,18.281893116276333,32152.974178647484,3872.3231772257805,951.65151181115,1869.7622817849021,9.77110311108442,NEAR BAY,373301.27658608725
-123.48318278831393,32.31586144825642,41.931869658570456,17340.022365759865,524.9195181972418,27423.202086069046,4697.758761931177,2.371027928896661,<1H OCEAN,285466.3308223958
-118.68645368431852,41.3621224624369,30.174480811834343,39887.29979141021,6107.256260074552,370.9313192842471,2656.4864347143384,6.739588206614668,INLAND,70302.14537065677
-118.59364878389894,32.51971283651472,27.146054023777236,22363.253279294193,4908.613379776329,26666.860633528806,2912.1151873133867,4.483222975703583,INLAND,470048.4532268863
-117.62570098501793,37.4129633530107,15.967929983614203,12847.843781132868,3813.4688449255236,31265.97736910293,4667.6785310844725,13.372397107739477,INLAND,367470.29686038557
-116.73908666277339,39.090605194509166,48.519439691073636,8806.012813538317,5385.022922432501,15151.09871723786,2294.7976230387058,1.0884928259530788,NEAR OCEAN,385638.90726439987
-114.24147920537466,40.70969123746086,21.247767103096773,14022.1203303779,522.1337325219242,18745.379931003645,2659.3209445921643,13.749048663093658,ISLAND,407606.25897986325
-118.83699651698805,39.140869321324274,5.441731106584346,14902.585883834514,3099.9758663875755,16695.987791440028,2257.766622148963,12.578415009018507,NEAR BAY,386484.5416674248
-120.77043527058754,40.01728083069792,32.47039232200787,2750.409681602991,4095.9752314739503,13624.134025964488,2204.6757511484025,4.8147753883918245,ISLAND,248502.27384425016
-116.04813805231296,35.39450192542806,6.805758067306671,14784.228828672072,5386.415236862762,31060.196464356497,3156.153514831855,11.944714492818019,ISLAND,380129.8231795761
-121.29167748737926,40.148251137465124,18.606380282886295,18570.61231252952,5092.768670760191,31287.99107291766,4852.987867562403,0.9525966249118396,ISLAND,331262.05451464804
-119.61028579294364,32.80114846384675,26.878008874608252,28910.064614047707,1801.6730538873842,11755.565313359784,2171.2481032234728,14.519550479254207,INLAND,434307.3501509539
-123.21543618657734,40.94816656060527,45.585348758943965,26269.865929894877,6115.7802219652685,21528.596181252386,3146.0040685058825,8.135626667551946,ISLAND,411106.9169018167
-123.74649256584543,37.47592376153736,26.17087559734605,28351.208677855713,809.1236234592265,32441.983952418806,4024.6932253301625,4.897574877948957,NEAR OCEAN,68618.47211026694
-114.37351585322075,40.17297769962494,36.815197067614875,336.53054771053024,5688.493387418867,33672.16128745048,1617.3672383756264,5.757456582622818,<1H OCEAN,220499.19064967235
-115.64019879487795,36.523182845183,51.63365878895259,8708.260648422282,6311.140682180416,17815.0395376504,1665.859306609453,1.4628776251772118,INLAND,65622.26848275255
-117.04025793906303,38.43577695196525,7.705945114797062,26468.04816741746,1152.3207474238436,15850.509710535584,5600.545349013705,14.845567953609569,NEAR BAY,95933.71614474407
-119.9104705558573,37.26402660936113,15.011307801495494,19360.606748453527,4693.7073512604,9756.464974550618,4341.483905413201,1.0697332046850405,<1H OCEAN,320634.8249016251
-122.26705679929154,39.31589521755332,21.123379855479968,214.52839978250114,262.815586538212,33560.63894604478,3463.54287066363,9.996153285643956,<1H OCEAN,443219.819523014
-122.43562957328913,32.81629982030589,22.5132371054804,32180.17670798803,2635.842940579368,5001.072213636939,3886.672606469251,6.919670951743646,<1H OCEAN,103921.14141917025
-121.49757101835405,32.60352083990564,21.962074838542833,30912.837312466916,3356.3251614856836,20295.295672942233,176.76735917740677,14.259285163736369,ISLAND,252990.1793600742
-118.5077333529388,34.471032340101466,47.2881611303843,21937.66968141652,3774.613323186712,9891.411712349805,3708.9996904046193,4.0669962344485295,ISLAND,459895.50716289965
-116.85404077299938,33.595446801131885,37.41566486780968,2660.400104399332,6083.656176367388,9767.453137301838,3057.543730471987,8.215258947101164,INLAND,416435.4426522145
-117.39802623282269,40.71783566592202,32.003165918625896,30661.06895120432,4369.957216724972,14175.685652404467,3274.9523289968347,7.494165024449918,ISLAND,283850.5534096685
-121.20066103054057,34.192139873580444,16.778008611001887,23349.376082079096,3128.825404973821,34957.756374740464,2157.183537158072,10.691563438726469,ISLAND,397207.14769797394
-114.45134719336806,41.758652558191315,43.01330959528603,31278.83516636405,5263.078060692014,1926.6558404732527,489.7619123799384,1.4861483633100974,ISLAND,285212.19832004164
-116.62103083304231,35.36895791771107,49.708086085734436,30070.376201848823,6178.512803382704,20250.22801166899,1160.842062438701,3.3099423853386454,INLAND,121141.55177728194
-118.45645947488599,33.82117915688699,42.881112410061554,32120.47687416957,144.4079002862082,2892.7778147605954,5704.517534562818,3.6111898913463225,INLAND,106131.2509497556
-117.88279253765648,39.896985071424794,1.0798203647651181,20721.286640052185,6386.405748391995,5410.765487178192,2452.788674063333,11.2031859452045,NEAR OCEAN,134765.7044301814
-119.8039993757221,38.587077755008764,33.45646987935376,5614.7000787042125,560.7727717748585,15386.384273226135,2800.632251829354,3.242511096737731,NEAR OCEAN,207914.94273455578
-121.52269010498843,36.98195716453139,3.607904453547137,26846.956620240788,5293.69967846768,17867.573216731405,317.2060293307805,8.815630576419162,NEAR OCEAN,468738.1704533084
-120.44027321348739,37.55363550937631,14.137968237019814,24819.71045450872,1822.8955568316298,9059.957915533247,226.35981103433954,3.6210353972638285,NEAR OCEAN,409855.2861441206
-116.4215388953563,39.19201778272264,4.035759717736356,29690.642981589088,860.0355957424125,11078.050209211942,4303.371500833499,12.993561776217687,<1H OCEAN,244760.70255184287
-123.85606511370244,34.284547413312985,31.793568100418774,6796.900480017311,2859.621802500213,3046.5848078968893,3229.0298900625467,14.161689090099758,<1H OCEAN,271884.5194044083
-122.83927359493084,41.963339160567415,36.01608558812295,7800.618045611768,4186.073809830041,10614.782775197236,3052.7271993133836,8.018148136662486,NEAR OCEAN,169524.2559498867
-123.53997357978247,41.74793162146783,6.838869541361161,35616.599869738704,2476.806040807564,33829.645703000904,1459.5040580055895,5.608478821033085,NEAR OCEAN,366958.83041245857
-123.59271197681029,38.50325686346937,20.575783035293952,29999.611982485927,355.6205884292605,33064.92423639184,4468.759639047904,3.8938377377537376,NEAR BAY,411244.5521579171
-115.44539415988993,33.99542450929145,24.268061956732645,36329.32309103551,3896.897946641999,11722.735519924065,1010.2512380718427,1.2218245220841346,<1H OCEAN,157507.11305040945
-116.96342140619976,38.802282424312914,19.821704109806745,30349.0954159145,5865.718891443275,19981.175207947817,1140.4185272224593,4.393251104863683,NEAR BAY,68819.73070390942
-119.25826170912674,32.72198408979176,7.172275024744845,23887.017929000092,2491.5166632911887,31836.10990270972,2764.8123159183046,9.986418809207109,NEAR BAY,330750.02442333667
-123.02165839348999,32.30652502205806,22.366337299561245,26166.001215640892,1406.9467218227448,219.41524096346092,1718.3928928095334,8.237445503983558,ISLAND,303130.4536108925
